date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:01:11	26992377/26992377	---M--	200	added ('OK')	application/pdf	etag:%22536462f-19bdef9-560268e5a80fa%22	https://noteshub.co.in/uploads/2017/notes/computer%20graphics2017-12-12%2021:16:13.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/computer%20graphics2017-12-12%2021_16_13.pdf	(from https://noteshub.co.in/notes.php)
10:01:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:16:12%20GMT	https://noteshub.co.in/download.php?table=notes&id=737&file=2017/notes/DS%20sem%2032017-12-12%2003:28:12.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1416197.delayed	(from https://noteshub.co.in/notes.php)
10:01:54	4828966/4828966	---M--	200	added ('OK')	application/pdf	etag:%2253645f8-49af26-56024ef5546c1%22	https://noteshub.co.in/uploads/2017/notes/EIM%20Unit%2012017-12-12%2019:20:31.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/EIM%20Unit%2012017-12-12%2019_20_31.pdf	(from https://noteshub.co.in/notes.php)
10:01:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:16:55%20GMT	https://noteshub.co.in/download.php?table=notes&id=736&file=2017/notes/DS_unit_2_notes2017-12-12%2003:27:41.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.143b135.delayed	(from https://noteshub.co.in/notes.php)
10:02:53	12545164/12545164	---M--	200	added ('OK')	application/pdf	etag:%225364600-bf6c8c-56024f57a0176%22	https://noteshub.co.in/uploads/2017/notes/EIM%20Unit%2022017-12-12%2019:22:03.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/EIM%20Unit%2022017-12-12%2019_22_03.pdf	(from https://noteshub.co.in/notes.php)
10:02:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:17:53%20GMT	https://noteshub.co.in/download.php?table=notes&id=735&file=2017/notes/Crypto%20unit%203%20Notes2017-12-12%2003:22:10.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.145d593.delayed	(from https://noteshub.co.in/notes.php)
10:04:53	4535485/4535485	---M--	200	added ('OK')	application/pdf	etag:%225364509-4534bd-560178bd49301%22	https://noteshub.co.in/uploads/2017/notes/Crypto%20unit%203%20Notes2017-12-12%2003:22:10.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Crypto%20unit%203%20Notes2017-12-12%2003_22_10.pdf	(from https://noteshub.co.in/notes.php)
10:04:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:19:54%20GMT	https://noteshub.co.in/download.php?table=notes&id=734&file=2017/notes/Crypto%20unit%201-%2022017-12-12%2003:21:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.14766b1.delayed	(from https://noteshub.co.in/notes.php)
10:05:12	9709106/9709106	---M--	200	added ('OK')	application/pdf	etag:%225361758-942632-56017a1d852f1%22	https://noteshub.co.in/uploads/2017/notes/DS%20sem%2032017-12-12%2003:28:12.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/DS%20sem%2032017-12-12%2003_28_12.pdf	(from https://noteshub.co.in/notes.php)
10:05:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:20:12%20GMT	https://noteshub.co.in/download.php?table=notes&id=733&file=2017/notes/crypto%20unit%2042017-12-12%2003:21:02.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1492988.delayed	(from https://noteshub.co.in/notes.php)
10:07:10	4701371/4701371	---M--	200	added ('OK')	application/pdf	etag:%225364506-47bcbb-560178835cfcd%22	https://noteshub.co.in/uploads/2017/notes/crypto%20unit%2042017-12-12%2003:21:02.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/crypto%20unit%2042017-12-12%2003_21_02.pdf	(from https://noteshub.co.in/notes.php)
10:07:11	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:22:11%20GMT	https://noteshub.co.in/download.php?table=notes&id=732&file=2017/notes/Single%20Phase%20Transformers%20AH2017-12-12%2003:16:45.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.14bf9a7.delayed	(from https://noteshub.co.in/notes.php)
10:07:32	36818915/36818915	---M--	200	added ('OK')	application/pdf	etag:%225364608-231cfe3-5602677d65080%22	https://noteshub.co.in/uploads/2017/notes/Circuit%20and%20Systems%203rd%20sem%20unit%2032017-12-12%2021:09:44.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Circuit%20and%20Systems%203rd%20sem%20unit%2032017-12-12%2021_09_44.pdf	(from https://noteshub.co.in/notes.php)
10:07:33	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:22:33%20GMT	https://noteshub.co.in/download.php?table=notes&id=731&file=2017/notes/Single%20Phase%20Series%20A2017-12-12%2003:14:56.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.14dc5a4.delayed	(from https://noteshub.co.in/notes.php)
10:10:32	19440519/19440519	---M--	200	added ('OK')	application/pdf	etag:%22536450b-128a387-56017a0db8404%22	https://noteshub.co.in/uploads/2017/notes/DS_unit_2_notes2017-12-12%2003:27:41.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/DS_unit_2_notes2017-12-12%2003_27_41.pdf	(from https://noteshub.co.in/notes.php)
10:10:33	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:25:32%20GMT	https://noteshub.co.in/download.php?table=notes&id=730&file=2017/notes/Self%20and%20Mutual%20Inductances%20AH2017-12-12%2003:13:38.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.14f3518.delayed	(from https://noteshub.co.in/notes.php)
10:11:22	14112826/14112826	---M--	200	added ('OK')	application/pdf	etag:%225364507-d7583a-56017898723b5%22	https://noteshub.co.in/uploads/2017/notes/Crypto%20unit%201-%2022017-12-12%2003:21:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Crypto%20unit%201-%2022017-12-12%2003_21_21.pdf	(from https://noteshub.co.in/notes.php)
10:11:23	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:26:23%20GMT	https://noteshub.co.in/download.php?table=notes&id=729&file=2017/notes/Resonance%20AH2017-12-12%2003:13:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.151b71a.delayed	(from https://noteshub.co.in/notes.php)
10:12:55	5520223/5520223	---M--	200	added ('OK')	application/pdf	etag:%2253644f2-543b5f-560176d598a3d%22	https://noteshub.co.in/uploads/2017/notes/Self%20and%20Mutual%20Inductances%20AH2017-12-12%2003:13:38.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Self%20and%20Mutual%20Inductances%20AH2017-12-12%2003_13_38.pdf	(from https://noteshub.co.in/notes.php)
10:12:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:27:55%20GMT	https://noteshub.co.in/download.php?table=notes&id=728&file=2017/notes/Magnetic%20Circuits%20AH2017-12-12%2003:12:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.153fd6d.delayed	(from https://noteshub.co.in/notes.php)
10:13:20	12642539/12642539	---M--	200	added ('OK')	application/pdf	etag:%2253644f7-c0e8eb-5601772b63289%22	https://noteshub.co.in/uploads/2017/notes/Single%20Phase%20Series%20A2017-12-12%2003:14:56.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Single%20Phase%20Series%20A2017-12-12%2003_14_56.pdf	(from https://noteshub.co.in/notes.php)
10:13:21	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:28:21%20GMT	https://noteshub.co.in/download.php?table=notes&id=727&file=2017/notes/Electromagnetism%20AH2017-12-12%2003:12:04.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.155324c.delayed	(from https://noteshub.co.in/notes.php)
10:15:28	8737844/8737844	---M--	200	added ('OK')	application/pdf	etag:%2253644f1-855434-560176c56bfe3%22	https://noteshub.co.in/uploads/2017/notes/Resonance%20AH2017-12-12%2003:13:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Resonance%20AH2017-12-12%2003_13_21.pdf	(from https://noteshub.co.in/notes.php)
10:15:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:30:29%20GMT	https://noteshub.co.in/download.php?table=notes&id=726&file=2017/notes/Electrical%20Measurements%20AH2017-12-12%2003:10:41.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1573152.delayed	(from https://noteshub.co.in/notes.php)
10:16:32	7306119/7306119	---M--	200	added ('OK')	application/pdf	etag:%2253644ee-6f7b87-5601768125df4%22	https://noteshub.co.in/uploads/2017/notes/Electromagnetism%20AH2017-12-12%2003:12:04.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Electromagnetism%20AH2017-12-12%2003_12_04.pdf	(from https://noteshub.co.in/notes.php)
10:16:33	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:31:32%20GMT	https://noteshub.co.in/download.php?table=notes&id=725&file=2017/notes/Direct%20Current%20Motors%20AH2017-12-12%2003:09:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1595b77.delayed	(from https://noteshub.co.in/notes.php)
10:18:26	11989385/11989385	---M--	200	added ('OK')	application/pdf	etag:%2253644f0-b6f189-56017694c70ba%22	https://noteshub.co.in/uploads/2017/notes/Magnetic%20Circuits%20AH2017-12-12%2003:12:21.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Magnetic%20Circuits%20AH2017-12-12%2003_12_21.pdf	(from https://noteshub.co.in/notes.php)
10:18:27	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:33:27%20GMT	https://noteshub.co.in/download.php?table=notes&id=724&file=2017/notes/Direct%20Current%20Generator%20AH2017-12-12%2003:08:45.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.15b4cfc.delayed	(from https://noteshub.co.in/notes.php)
10:21:29	6499184/6499184	---M--	200	added ('OK')	application/pdf	etag:%2253644a2-632b70-560175c4ab5dd%22	https://noteshub.co.in/uploads/2017/notes/Direct%20Current%20Generator%20AH2017-12-12%2003:08:45.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Direct%20Current%20Generator%20AH2017-12-12%2003_08_45.pdf	(from https://noteshub.co.in/notes.php)
10:21:30	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:36:30%20GMT	https://noteshub.co.in/download.php?table=notes&id=723&file=2017/notes/ST%20Unit%2012017-12-12%2003:07:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.15d6427.delayed	(from https://noteshub.co.in/notes.php)
10:21:53	11223447/11223447	---M--	200	added ('OK')	application/pdf	etag:%2253644ec-ab4197-560175ff920fe%22	https://noteshub.co.in/uploads/2017/notes/Direct%20Current%20Motors%20AH2017-12-12%2003:09:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Direct%20Current%20Motors%20AH2017-12-12%2003_09_42.pdf	(from https://noteshub.co.in/notes.php)
10:21:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:36:55%20GMT	https://noteshub.co.in/download.php?table=notes&id=722&file=2017/notes/BMC2017-12-12%2003:05:14.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.15f8ab8.delayed	(from https://noteshub.co.in/notes.php)
10:23:56	35053648/35053648	---M--	200	added ('OK')	application/pdf	etag:%2253644fe-216e050-560177a1206e0%22	https://noteshub.co.in/uploads/2017/notes/Single%20Phase%20Transformers%20AH2017-12-12%2003:16:45.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Single%20Phase%20Transformers%20AH2017-12-12%2003_16_45.pdf	(from https://noteshub.co.in/notes.php)
10:23:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:38:56%20GMT	https://noteshub.co.in/download.php?table=notes&id=721&file=2017/notes/Alternating%20Voltage%20and%20Current%20AH2017-12-12%2002:55:43.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.161a206.delayed	(from https://noteshub.co.in/notes.php)
10:24:13	5775587/5775587	---M--	200	added ('OK')	application/pdf	etag:%225364493-5820e3-560174f4880db%22	https://noteshub.co.in/uploads/2017/notes/BMC2017-12-12%2003:05:14.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/BMC2017-12-12%2003_05_14.pdf	(from https://noteshub.co.in/notes.php)
10:24:14	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:39:14%20GMT	https://noteshub.co.in/download.php?table=notes&id=720&file=2017/notes/pmdc%20motor2017-12-12%2002:45:55.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1633350.delayed	(from https://noteshub.co.in/notes.php)
10:24:43	20110863/20110863	---M--	200	added ('OK')	application/pdf	etag:%2253644ed-132de0f-5601763ef4f4e%22	https://noteshub.co.in/uploads/2017/notes/Electrical%20Measurements%20AH2017-12-12%2003:10:41.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Electrical%20Measurements%20AH2017-12-12%2003_10_41.pdf	(from https://noteshub.co.in/notes.php)
10:24:44	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:39:43%20GMT	https://noteshub.co.in/download.php?table=notes&id=719&file=2017/notes/MP(powder%20metallurgy)2017-12-12%2002:43:31.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1651cd6.delayed	(from https://noteshub.co.in/notes.php)
10:24:57	1564888/1564888	---M--	200	added ('OK')	application/pdf	etag:%225364473-17e0d8-560170a396c88%22	https://noteshub.co.in/uploads/2017/notes/pmdc%20motor2017-12-12%2002:45:55.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/pmdc%20motor2017-12-12%2002_45_55.pdf	(from https://noteshub.co.in/notes.php)
10:24:58	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:39:57%20GMT	https://noteshub.co.in/download.php?table=notes&id=718&file=2017/notes/ada%203-4%20unit2017-12-12%2002:38:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.167cf3b.delayed	(from https://noteshub.co.in/notes.php)
10:27:58	6952704/6952704	---M--	200	added ('OK')	application/pdf	etag:%225364471-6a1700-5601701aa0521%22	https://noteshub.co.in/uploads/2017/notes/MP(powder%20metallurgy)2017-12-12%2002:43:31.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/MP(powder%20metallurgy)2017-12-12%2002_43_31.pdf	(from https://noteshub.co.in/notes.php)
10:27:59	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:42:58%20GMT	https://noteshub.co.in/download.php?table=notes&id=717&file=2017/notes/unit%2042017-12-12%2002:35:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.169ce9a.delayed	(from https://noteshub.co.in/notes.php)
10:28:55	9039293/9039293	---M--	200	added ('OK')	application/pdf	etag:%22536446f-89edbd-56016f0df26a7%22	https://noteshub.co.in/uploads/2017/notes/ada%203-4%20unit2017-12-12%2002:38:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/ada%203-4%20unit2017-12-12%2002_38_42.pdf	(from https://noteshub.co.in/notes.php)
10:28:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:43:56%20GMT	https://noteshub.co.in/download.php?table=notes&id=716&file=2017/notes/stepper%20motor2017-12-12%2002:34:02.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.16b50b7.delayed	(from https://noteshub.co.in/notes.php)
10:29:33	3258335/3258335	---M--	200	added ('OK')	application/pdf	etag:%225364431-31b7df-56016e4427694%22	https://noteshub.co.in/uploads/2017/notes/unit%2042017-12-12%2002:35:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/unit%2042017-12-12%2002_35_18.pdf	(from https://noteshub.co.in/notes.php)
10:29:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:44:34%20GMT	https://noteshub.co.in/download.php?table=notes&id=715&file=2017/notes/Managing%20Undo%20Data2017-12-11%2018:59:09.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.16d2b96.delayed	(from https://noteshub.co.in/notes.php)
10:29:46	382299/382299	---M--	200	added ('OK')	application/pdf	etag:%225360ad9-5d55b-5601084ee43a1%22	https://noteshub.co.in/uploads/2017/notes/Managing%20Undo%20Data2017-12-11%2018:59:09.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Managing%20Undo%20Data2017-12-11%2018_59_09.pdf	(from https://noteshub.co.in/notes.php)
10:29:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:44:46%20GMT	https://noteshub.co.in/download.php?table=notes&id=714&file=2017/notes/ADBA%203,42017-12-11%2018:57:31.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.16f4638.delayed	(from https://noteshub.co.in/notes.php)
10:30:33	1621988/1621988	---M--	200	added ('OK')	application/pdf	etag:%225364492-18bfe4-560107f17186d%22	https://noteshub.co.in/uploads/2017/notes/ADBA%203,42017-12-11%2018:57:31.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/ADBA%203,42017-12-11%2018_57_31.pdf	(from https://noteshub.co.in/notes.php)
10:30:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:45:34%20GMT	https://noteshub.co.in/download.php?table=notes&id=713&file=2017/notes/ADBA%201,22017-12-11%2018:57:03.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.17149aa.delayed	(from https://noteshub.co.in/notes.php)
10:30:54	876047/876047	---M--	200	added ('OK')	application/pdf	etag:%225364491-d5e0f-560107d665ea7%22	https://noteshub.co.in/uploads/2017/notes/ADBA%201,22017-12-11%2018:57:03.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/ADBA%201,22017-12-11%2018_57_03.pdf	(from https://noteshub.co.in/notes.php)
10:30:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:45:55%20GMT	https://noteshub.co.in/download.php?table=notes&id=712&file=2017/notes/Cns%201st%20term2017-12-11%2015:52:44.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.17352be.delayed	(from https://noteshub.co.in/notes.php)
10:31:23	19688447/19688447	---M--	200	added ('OK')	application/pdf	etag:%2253644a0-12c6bff-5601757c15035%22	https://noteshub.co.in/uploads/2017/notes/ST%20Unit%2012017-12-12%2003:07:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/ST%20Unit%2012017-12-12%2003_07_18.pdf	(from https://noteshub.co.in/notes.php)
10:31:24	4992617/4992617	---M--	200	added ('OK')	application/pdf	etag:%225364430-4c2e69-56016dfe888c6%22	https://noteshub.co.in/uploads/2017/notes/stepper%20motor2017-12-12%2002:34:02.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/stepper%20motor2017-12-12%2002_34_02.pdf	(from https://noteshub.co.in/notes.php)
10:31:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:46:24%20GMT	https://noteshub.co.in/download.php?table=notes&id=711&file=2017/notes/WC2017-12-11%2015:39:33.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1759184.delayed	(from https://noteshub.co.in/notes.php)
10:31:26	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:46:26%20GMT	https://noteshub.co.in/download.php?table=notes&id=710&file=2017/notes/FCS%20Complete%20Handwritten%20Notes2017-12-11%2015:33:27.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.177bf72.delayed	(from https://noteshub.co.in/notes.php)
10:32:00	17186024/17186024	---M--	200	added ('OK')	application/pdf	etag:%22536447e-1063ce8-560172e28ca9b%22	https://noteshub.co.in/uploads/2017/notes/Alternating%20Voltage%20and%20Current%20AH2017-12-12%2002:55:43.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Alternating%20Voltage%20and%20Current%20AH2017-12-12%2002_55_43.pdf	(from https://noteshub.co.in/notes.php)
10:32:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:47:01%20GMT	https://noteshub.co.in/download.php?table=notes&id=709&file=2017/notes/Unit%203%20and%204%20Communication%20Systems2017-12-11%2012:36:05.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.179b105.delayed	(from https://noteshub.co.in/notes.php)
10:44:03	19013618/19013618	---M--	200	added ('OK')	application/pdf	etag:%2253643f2-1221ff2-5600b2c06ff7d%22	https://noteshub.co.in/uploads/2017/notes/Unit%203%20and%204%20Communication%20Systems2017-12-11%2012:36:05.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/Unit%203%20and%204%20Communication%20Systems2017-12-11%2012_36_05.pdf	(from https://noteshub.co.in/notes.php)
10:44:05	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2004:59:05%20GMT	https://noteshub.co.in/download.php?table=notes&id=708&file=2017/notes/Unit%2042017-12-10%2019:37:25.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.17bb698.delayed	(from https://noteshub.co.in/notes.php)
13:46:07	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2008:01:07%20GMT	https://noteshub.co.in/download.php?table=notes&id=670&file=2017/notes/Differential%20Equations2017-12-02%2019:33:26.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1a0f376.delayed	(from https://noteshub.co.in/notes.php)
13:46:09	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2008:01:08%20GMT	https://noteshub.co.in/download.php?table=notes&id=669&file=2017/notes/Linux%20Commands,%20Flowcharts%20and%20Networking2017-12-02%2018:08:15.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1a2014f.delayed	(from https://noteshub.co.in/notes.php)
13:46:11	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2008:01:10%20GMT	https://noteshub.co.in/download.php?table=notes&id=668&file=2017/notes/AE-1%20(Unit%204)%20-%20Noteshub2017-12-02%2015:38:33.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1a4f639.delayed	(from https://noteshub.co.in/notes.php)
13:46:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2008:01:12%20GMT	https://noteshub.co.in/download.php?table=notes&id=667&file=2017/notes/AE-1%20(Unit%203)%20-%20Noteshub2017-12-02%2015:36:47.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1a6f7ee.delayed	(from https://noteshub.co.in/notes.php)
19:21:22	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:36:22%20GMT	https://noteshub.co.in/download.php?table=notes&id=666&file=2017/notes/AE-1%20(Unit%202)%20-%20Noteshub2017-12-02%2015:35:56.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1a829e4.delayed	(from https://noteshub.co.in/notes.php)
19:21:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:36:47%20GMT	https://noteshub.co.in/download.php?table=notes&id=665&file=2017/notes/AE-1%20(Unit%201)%20-%20Noteshub2017-12-02%2015:35:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1aa3146.delayed	(from https://noteshub.co.in/notes.php)
19:21:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:36:48%20GMT	https://noteshub.co.in/download.php?table=notes&id=664&file=2017/notes/FOCS%20unit%2042017-12-01%2018:33:53.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1acd86a.delayed	(from https://noteshub.co.in/notes.php)
19:21:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:36:51%20GMT	https://noteshub.co.in/download.php?table=notes&id=663&file=2017/notes/FOCS%20unit%2032017-12-01%2018:33:20.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1aef625.delayed	(from https://noteshub.co.in/notes.php)
19:22:45	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:37:45%20GMT	https://noteshub.co.in/download.php?table=notes&id=662&file=2017/notes/FOCS%20unit%2022017-12-01%2018:32:04.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1b0e8cc.delayed	(from https://noteshub.co.in/notes.php)
19:24:00	1165876/1165876	---M--	200	added ('OK')	application/pdf	etag:%2253644a8-11ca34-56019f86e9980%22	https://noteshub.co.in/uploads/2017/notes/FOCS%20unit%2032017-12-01%2018:33:20.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/FOCS%20unit%2032017-12-01%2018_33_20.pdf	(from https://noteshub.co.in/notes.php)
19:24:05	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:39:04%20GMT	https://noteshub.co.in/download.php?table=notes&id=661&file=2017/notes/FOCS%20unit%2012017-12-01%2018:31:18.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1b2936b.delayed	(from https://noteshub.co.in/notes.php)
19:25:04	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:40:02%20GMT	https://noteshub.co.in/download.php?table=notes&id=660&file=2017/notes/physics%20viva%20questions2017-12-01%2018:28:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1b416a1.delayed	(from https://noteshub.co.in/notes.php)
19:25:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:40:28%20GMT	https://noteshub.co.in/download.php?table=notes&id=659&file=2017/notes/dc%20motor2017-12-01%2018:26:42.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1b66b67.delayed	(from https://noteshub.co.in/notes.php)
19:27:49	3101292/3101292	---M--	200	added ('OK')	application/pdf	etag:%2253644a9-2f526c-56019f86e9980%22	https://noteshub.co.in/uploads/2017/notes/FOCS%20unit%2042017-12-01%2018:33:53.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/uploads/2017/notes/FOCS%20unit%2042017-12-01%2018_33_53.pdf	(from https://noteshub.co.in/notes.php)
19:27:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:42:50%20GMT	https://noteshub.co.in/download.php?table=notes&id=658&file=2017/notes/asymptode2017-12-01%2018:25:14.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1b887dd.delayed	(from https://noteshub.co.in/notes.php)
19:29:49	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2027%20Apr%202018%2013:44:47%20GMT	https://noteshub.co.in/download.php?table=notes&id=657&file=2017/notes/Curve%20tracing2017-12-01%2018:24:20.pdf	D:/xampp/htdocs/noteshub/noteshub.co.in/download.1baba80.delayed	(from https://noteshub.co.in/notes.php)
